tweet_id,screen_name,utc_date,ny_time,source,favorites,retweets,replies,quotes,lang,tweet_type,text,quote,country_code,place,latitude,longitude,urls,media_type,media1,media2,media3,media4
1287100585427140608,jlfausto,2020-07-25T19:01:07.000Z,"7/25/2020, 3:01:07 PM",Twitter for iPhone,0,0,0,0,en,reply,@taylorannberg I low key love these campaigns lol A Seattle boba shop did a competition where if you decorated a room or created swag using their identity they would give a gift certificate to the best.,,,,,,,,,,,
1286453803873529856,marissamaym,2020-07-24T00:11:02.000Z,"7/23/2020, 8:11:02 PM",Twitter for iPhone,6,0,0,0,en,reply,"@everythingloria Hello, half-Filipina American here. I write plays and poetry about identity, growing up, boba, and community. Couple of scripts have been produced locally.  Started a theatre company in the SF Bay Area last year —&gt; https://t.co/qe9E2PLql8. ✌🏽",,,,,,https://moremasmarami.org/ ,,,,,
1285451529076400128,Lance_asdfghjkl,2020-07-21T05:48:21.000Z,"7/21/2020, 1:48:21 AM",Twitter for Android,5,0,2,0,en,reply,"@Hahadaisy1 @xokelly_n @wonderfam_nerd @xkianav We shouldn't have to politicize our community's attraction to boba or raves etc, especially in regards to non-asians who are unable to see that our identity goes beyond those characteristics. Policing ourselves over boba in fear of non-asian critique = a stretch.",,,,,,,,,,,
1285403839391166466,lalalalinna,2020-07-21T02:38:51.000Z,"7/20/2020, 10:38:51 PM",Twitter Web App,0,0,0,0,en,reply,@tarngerine imagine your identity being laughing at how bad you are at math and oppression being lack of boba when you went out of state for college,,,,,,,,,,,
1285315816846536709,BitchMyYSL,2020-07-20T20:49:05.000Z,"7/20/2020, 4:49:05 PM",Twitter for iPhone,1,0,0,0,en,reply,@matdemarco_ The turning of pan-asian identity into dressing up to go get boba that these ppl are gladly hailing under is... lmao,,,,,,,,,,,
1285301843556478981,soosahn,2020-07-20T19:53:33.000Z,"7/20/2020, 3:53:33 PM",Twitter for iPhone,2,0,0,0,en,tweet,Does anyone know the identity of the first Asian that decided to turn boba into a personality? We really need to find patient zero to ameliorate this threat.,,,,,,,,,,,
1285289741483749381,coconxtcurry,2020-07-20T19:05:28.000Z,"7/20/2020, 3:05:28 PM",Twitter for iPhone,1,0,1,0,en,tweet,The boba bitch personality type...... comes second only to validating ur identity through micro aggressions towards other Asians. https://t.co/OIFAvX1hgM,And nothing against them in particular if it makes you happy do what you want. All I’m saying is you’re more than just these weird stereotypes that you put on yourself.,,,,,https://twitter.com/Ninaxbo0/status/1285287581664505856 ,,,,,
1284964809843380224,rayeatscrayons,2020-07-19T21:34:18.000Z,"7/19/2020, 5:34:18 PM",Twitter Web App,0,0,0,0,en,tweet,"and somehow drinking boba is adopted as a personality trait/centrality to some people’s identity. it’s not that I want to keep complaining about the same thing, but I’m always caught off guard b/ of how it’s so true",,,,,,,,,,,
1284928627713495041,nagatomihasumi,2020-07-19T19:10:32.000Z,"7/19/2020, 3:10:32 PM",Twitter for Android,1,0,0,0,en,reply,"@jokerorumaiti honestly all of the sumikko characters are just strange creatures with anxiety

neko is really self conscious, tokage has to hide their identity as a dinosaur, and then u have like... leftover boba pearls and stuff vjfjdnfnf

theyre just vibing in the corner where its most comfy https://t.co/DtwGlx0dR2",,,,,,,photo,https://pbs.twimg.com/media/EdT7xdOWAAcGNOL.jpg,,,
1281398078319104006,chaunguyennnn,2020-07-10T01:21:23.000Z,"7/9/2020, 9:21:23 PM",Twitter for iPhone,2,0,0,0,en,tweet,"just found out about alcoholic boba, brb gonna commit identity fraud",,,,,,,,,,,
1281356986282577920,auroarus,2020-07-09T22:38:06.000Z,"7/9/2020, 6:38:06 PM",Twitter for iPhone,1,0,1,0,en,reply,@animenun honestly if my identity could be reduced to splatoon 2 and boba I will absolutely take it,,,,,,,,,,,
1279568638039777281,raz_swirl,2020-07-05T00:11:51.000Z,"7/4/2020, 8:11:51 PM",Twitter for iPhone,2,0,1,0,en,reply,I straight up drank a tea today that was so bad that it gave me a stomach ache. The boba was so slimy and funky. I am now $5 less and sad over my realization / identity crisis 🥺,,,,,,,,,,,
1278791948543897600,JamesWa57477509,2020-07-02T20:45:33.000Z,"7/2/2020, 4:45:33 PM",Twitter for iPhone,0,0,0,0,en,reply,"@mangoesarepeace I’d like to apologize on behalf of my idiotic Asian Americans, who use AsAM as a tag for themselves and think they are so cool with their boba tea that they base their whole identity on stupid crap like boba and Vietnamese sandwiches",,,,,,,,,,,
1276242482129522689,wyheist,2020-06-25T19:54:53.000Z,"6/25/2020, 3:54:53 PM",Twitter for iPhone,1,0,1,0,en,reply,@666winwin i agree with op on everything that i cld understand of the thread but like the whiplash btwn “we can have both boba and internationalism” (duh???) and “fuck finding ur identity in a boba shop” was just wild,,,,,,,,,,,
1275996959996645376,magdarins,2020-06-25T03:39:16.000Z,"6/24/2020, 11:39:16 PM",Twitter Web App,2,0,0,0,en,reply,@InitialVW you like boba and are completely secure in ur identity????????? fucking kill urself dkjfkdjf,,,,,,,,,,,
1275988078625087491,magdarins,2020-06-25T03:03:59.000Z,"6/24/2020, 11:03:59 PM",Twitter Web App,42,2,2,9,en,reply,"And I also want to drive the point home by pointing out how going to boba shops to realise ur Asian identity is just as vapid and shallow as adopting third worldist politics. 
https://t.co/1EwmghycuG","@InitialVW Soo many other ways to 'reconnect' to ur homeland. Take a language class. Learn the cuisine. idk. All of these things are kinda superficial, and that's okay. Taking up something like nationalism however is just as superficial but with politics drenched in rivers of blood.",,,,,https://twitter.com/magdarins/status/1275472382761660416 ,,,,,
1275162460954099712,tanfongkee,2020-06-22T20:23:16.000Z,"6/22/2020, 4:23:16 PM",Twitter for iPhone,1,0,1,0,en,reply,"@bidoofisgoat @joussska @AnthonyLeeVoice @kimmythepooh @NBCAsianAmerica https://t.co/dNx0VkcV0z

Which thanks to Trump evolved into Boba Liberalism 👍

Credit to @diaspora_is_red for coming up with the term",,,,,,http://tostadamagazine.com/2019/05/24/guest-column-boba-as-asian-american-identity/ ,,,,,
1272383629109403649,cawkmusic,2020-06-15T04:21:11.000Z,"6/15/2020, 12:21:11 AM",Twitter for iPhone,0,0,1,0,en,tweet,just found the boba liberal asian american identity struggle think piece/memoir i wrote when i was 15... it's cringe but then i realize a lot of asams are still writing crap like this &amp; theyre 25 w a BA so i don't feel too bad,,,,,,,,,,,
1271114395352018944,_msbysetter,2020-06-11T16:17:42.000Z,"6/11/2020, 12:17:42 PM",Twitter for Android,0,0,1,0,en,reply,"@chanto_shinasai ""Mm, yeah!""

       He brings the boba's straw to his lips, taking a sip before popping his head at the question.

           ""they do! Although they don't know your identity yet.""

  ↷",,,,,,,,,,,
1269881232726224896,entmoots,2020-06-08T06:37:33.000Z,"6/8/2020, 2:37:33 AM",Twitter for iPhone,4,1,0,0,en,reply,All Asian American YouTubers who peaked in 2007 and made boba culture a political identity.... I have my eye on you,,,,,,,,,,,
1265687207299485706,penguinrandom,2020-05-27T16:52:00.000Z,"5/27/2020, 12:52:00 PM",TweetDeck,9,4,0,0,en,tweet,"TONIGHT: Join the Boba Guys, Archana Mundhe, Andrea Nguyen, Anita Lo, Alana Kysar &amp; Deuki Hong for a night of demos, discussions on identity &amp; more!
Register:
https://t.co/99qFrQfaDo
@aqnguyen @BobaGuys @FixFeastFlair @AnitaLoNYC @ministry_curry @CrownPublishing
#ReadAsianAuthors https://t.co/uuD4zFiRJ6",,,,,,https://www.eventbrite.com/e/serving-stories-cooking-convos-with-asian-american-cookbook-authors-tickets-105467032734?aff=PRHTwitter ,photo,https://pbs.twimg.com/media/EYjmwfhXYAAdHjg.jpg,,,
1265331111284047877,penguinrandom,2020-05-26T17:17:00.000Z,"5/26/2020, 1:17:00 PM",TweetDeck,16,4,0,0,en,tweet,"Join the Boba Guys, Archana Mundhe, Andrea Nguyen, Anita Lo, Alana Kysar &amp; Deuki Hong for a night of demos, discussions on identity &amp; more!

Register here:
https://t.co/99qFrQfaDo

@aqnguyen @BobaGuys @FixFeastFlair @AnitaLoNYC @ministry_curry @CrownPublishing
#ReadAsianAuthors https://t.co/8kVUxH3D9M",,,,,,https://www.eventbrite.com/e/serving-stories-cooking-convos-with-asian-american-cookbook-authors-tickets-105467032734?aff=PRHTwitter ,photo,https://pbs.twimg.com/media/EYjnS55X0AA8JKt.jpg,,,
1264793670773018624,wittlett,2020-05-25T05:41:24.000Z,"5/25/2020, 1:41:24 AM",Twitter Web App,2,0,0,0,en,tweet,is this like the boba liberalism of jewish identity https://t.co/UuzC7Kd5tu,,,,,,,photo,https://pbs.twimg.com/media/EY1zGLTWkAoNItg.png,,,
1256497222495035397,taraafz,2020-05-02T08:14:17.000Z,"5/2/2020, 4:14:17 AM",Twitter for Android,0,0,1,0,en,reply,An interesting article on the history of bubble tea &amp; how it has become an essential part of Asian-American cultural identity: https://t.co/lFEMd8Jyky,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1255976575662608386,AzuReverie,2020-04-30T21:45:25.000Z,"4/30/2020, 5:45:25 PM",Twitter Web Client,0,0,1,0,en,reply,@kevo31415 It's weird like people on there actively reduce their cultural identity to cheap memes and boba/trendy foods...,,,,,,,,,,,
1255110009572208640,girlydemis,2020-04-28T12:21:59.000Z,"4/28/2020, 8:21:59 AM",Twitter for iPhone,2,0,1,0,en,reply,@VitoCarlone4 @boba_tia @sluttysavvy @UTM_KanyeWest @RaindropKpop @Lilly she was styled by a team of East Asian women for an East Asian magazine ... did you have a point in there or are we not past parading individuals to represent identity groups?,,,,,,,,,,,
1253449640458018818,hyojinchoii,2020-04-23T22:24:16.000Z,"4/23/2020, 6:24:16 PM",Twitter for Android,2,0,1,0,en,reply,@boba @celestialshxwn does that mean they know your identity?,,,,,,,,,,,
1253146347953246208,paulmacgregorCH,2020-04-23T02:19:06.000Z,"4/22/2020, 10:19:06 PM",TweetDeck,0,0,0,0,en,tweet,"Karen Shibuya, ""Covid-19 &amp; the end of boba liberal media"" 
...""pop cultural output of a specific kind of atomized identity politics: the kind that is ostensibly by &amp; for us, but tastes so stale &amp; flat that it might as well have been made by a white person""
https://t.co/B1NIHNrbGY",,,,,,https://planamag.com/covid-19-and-the-end-of-boba-liberal-media ,,,,,
1251875736245460992,scent_lemons,2020-04-19T14:10:08.000Z,"4/19/2020, 10:10:08 AM",Twitter Web App,0,1,0,0,en,tweet,boba liberalism = encouraging asian diaspora connection/shared cultural identity via conspicuous consumption rather than discussion of shared struggles,,,,,,,,,,,
1239872933402742785,MyDailyTea_,2020-03-17T11:15:17.000Z,"3/17/2020, 7:15:17 AM",Paper.li,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/oTXCxmTiso,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1237876406958211072,vill1an,2020-03-11T23:01:48.000Z,"3/11/2020, 7:01:48 PM",Twitter for iPhone,0,0,0,0,en,reply,@dumbfoundead the way u hurted my souL. boba is my identity 😭,,,,,,,,,,,
1234897668121354240,julianliewyoung,2020-03-03T17:45:22.000Z,"3/3/2020, 12:45:22 PM",Twitter for iPhone,5,0,1,0,en,reply,"@PlanAMag @chrisjesulee @graceofyul Fascinating and very well articulated. Young asian diaspora communities are forging their own culture and more are coming to embrace their identity. Whether it’s the “subtle asian ...” groups, raves, boba, anime or just the feeling of seeing Far East Movement make it big.",,,,,,,,,,,
1230645285203804161,DukeAASWG,2020-02-21T00:07:54.000Z,"2/20/2020, 7:07:54 PM",Twitter Web App,10,3,2,0,en,reply,"This tweet shows how Elizabeth Warren, with a cup of boba in hand, is immediately welcomed by the Asian/American community. Is boba all it takes? 

This is a conflation of boba/consumption with Asian American identity. 

https://t.co/HBHXBgNLUp","(1/3) This is how my family met Elizabeth Warren. After a 4 drive from LA to Nevada, she greeted them while holding a cup of boba in Chinatown. I couldn’t have imagined a more perfect way for my Chinese immigrant parents to meet our next president. #aapiswithwarren #teamwarren https://t.co/3aYd2PJ5Nr",,,,,https://twitter.com/esthersees/status/1228884266823507968 ,,,,,
1230645284239052800,DukeAASWG,2020-02-21T00:07:54.000Z,"2/20/2020, 7:07:54 PM",Twitter Web App,23,5,1,0,en,reply,"Asian American identity has become based on the consumption of ""Asian American things"" — boba, Subtle Asian Traits, etc. 

It's Asian Americans playing into American neoliberalism, imperialism, and colonialism without a critique of United States capitalism.",,,,,,,,,,,
1230567811518476288,cintavu,2020-02-20T19:00:03.000Z,"2/20/2020, 2:00:03 PM",Twitter Web App,29,1,1,0,en,tweet,"my brand identity consists of screaming, animal crossing, boba, naruto, baking and yelling about environment art",,,,,,,,,,,
1230241230463758336,mangotigerr,2020-02-19T21:22:20.000Z,"2/19/2020, 4:22:20 PM",Twitter Web App,1,0,1,0,en,tweet,"im supposed to discuss what identity means to me for my animation class and the examples professor gave were about boba tea and something else i didnt understand,, what am i supposed to write??????",,,,,,,,,,,
1230181300901994502,tse_samantha,2020-02-19T17:24:12.000Z,"2/19/2020, 12:24:12 PM",Twitter Web Client,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/F7qeme4unS via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1229763441931350017,ellirahim,2020-02-18T13:43:47.000Z,"2/18/2020, 8:43:47 AM",Twitter for Android,2,0,1,0,en,reply,@Jemandcats Do you ever worry Boba/Vader/Cuddle Cat might get his identity confused?,,MY,"Sungai Buloh, Selangor",3.1565125,101.578495,,,,,,
1228378245361364992,beer47,2020-02-14T17:59:30.000Z,"2/14/2020, 12:59:30 PM",Twitter for Android,0,0,0,0,en,tweet,"Hi @hitachinosf, it feels like you're struggling with your identity in SF. (Boba tea?) Given that you have to tell people daily that you don't sell beer to go, the solution is right there: become a Brewpub! You can fit a 1-3 barrel system in the back &amp; hire a local brewmaster. 🍻",,,,,,,,,,,
1226947081279098880,thudawin,2020-02-10T19:12:34.000Z,"2/10/2020, 2:12:34 PM",Twitter Web App,19,0,5,0,en,tweet,"Getting too excited for my ECAASU workshop, I hope everyone else is also excited about making their own boba drink that represents their identity ! ! !",,,,,,,,,,,
1226946690948780033,roger_sheng,2020-02-10T19:11:01.000Z,"2/10/2020, 2:11:01 PM",Twitter for iPad,0,0,0,0,en,reply,@taintberner Jeff Yang made sense to me a decade ago for calling Hollywood racist. Him going full boba liberal shitlib in 2016 was one of the things that made me rethink how I understood my Asian American identity.,,,,,,,,,,,
1226642075065540608,ArcTanSusan,2020-02-09T23:00:35.000Z,"2/9/2020, 6:00:35 PM",Twitter Web Client,1,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/j2CxIO8crX via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1220299086642855936,JereSays,2020-01-23T10:55:48.000Z,"1/23/2020, 5:55:48 AM",Twitter for Android,3,1,3,1,en,tweet,"All you fake Asians holding your boba up like it's part of the cultural identity 

Everybody knows real Asians drink bat soup.",,,,,,,,,,,
1218816984135217153,appetizer_tours,2020-01-19T08:46:28.000Z,"1/19/2020, 3:46:28 AM",IFTTT,0,0,0,0,en,tweet,"RT Eater ""Like other tokens of Asian-American popular culture — rice, dumplings, pho, soy sauce, Korean barbecue — bubble tea is an identity. And that, of course, comes with its own complications, writes jennygzhang. https://t.co/niYfkbJpH0""",,,,,,https://trib.al/MygfD5h ,,,,,
1218616651484213248,Eater,2020-01-18T19:30:25.000Z,"1/18/2020, 2:30:25 PM",SocialFlow,5,3,0,1,en,tweet,"Like other tokens of Asian-American popular culture — rice, dumplings, pho, soy sauce, Korean barbecue — bubble tea is an identity. And that, of course, comes with its own complications, writes @jennygzhang. https://t.co/m6SC3AELvd",,,,,,https://trib.al/MygfD5h ,,,,,
1215961178049900544,haluhaluclubbb,2020-01-11T11:38:30.000Z,"1/11/2020, 6:38:30 AM",Twitter for Android,0,0,0,0,en,tweet,Boba with our identity https://t.co/Nfhwytg73U,Boba brown sugar with coco silky puding https://t.co/qwRXpSVUaA,,,,,https://twitter.com/auditiardy/status/1215301986259587073 ,,,,,
1215325102625058816,oliverswang,2020-01-09T17:30:58.000Z,"1/9/2020, 12:30:58 PM",Twitter Web App,12,0,2,0,en,tweet,"100% serious: there is a great interdisciplinary dissertation (and book) to be written about the intersection between Asian American student populations, boba/bubble tea shops, and identity/community formation. https://t.co/wETgmreXgm",Living in a city that’s &lt;2% Asian American there are 3 places where I can be guaranteed to see fellow Asians: 1) The AAPI cultural center on campus; 2) Costco; and 3) the brand new King Fu Tea in town! The first boba shop in town!!! https://t.co/XVpOyNhdor,,,,,https://twitter.com/spamfriedrice/status/1215036556148400129 ,,,,,
1214008229929332736,adriennecrista,2020-01-06T02:18:11.000Z,"1/5/2020, 9:18:11 PM",Twitter for iPhone,0,0,1,0,en,tweet,Been feeling bitter for 24hrs and boba tea fixed my mood. Is there such a thing as being hangry for boba? Is boba a part of my identity? Why do I exist? What is my purpose on earth?,,,,,,,,,,,
1213909840562655236,ProjectBLT,2020-01-05T19:47:14.000Z,"1/5/2020, 2:47:14 PM",Twitter Web App,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity  https://t.co/HcI9EUQbVE via  @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1213616165110591489,SuperDanMario,2020-01-05T00:20:16.000Z,"1/4/2020, 7:20:16 PM",Twitter for Android,1,0,1,0,en,reply,"@angryzenmaster Head Canon: because post-purge mandos take in foundlings to bolster their population, the helmet keeps cultural identity without revealing differences in ""space ethnicity"". Jango/boba weren't real mandos, they just thought the helmets were cool",,,,,,,,,,,
1207965122259562496,comradeTL,2019-12-20T10:05:02.000Z,"12/20/2019, 5:05:02 AM",Twitter for iPhone,28,7,1,0,en,tweet,"It’s no wonder why boba liberalism is disenfranchising, disempowering, and alienating in the long run. When cultural identity collapses to imagery rather than substance, how can boba liberals be surprised when they complain about their sense of “not belonging”? https://t.co/9uvBa3ChAl","At some point, I’d like for us to talk about how Asian Americans are pandered to by yelp &amp; instagram-ready distraction entertainment industries, where “asianess” in the diaspora youth has taken on connotations of bougie interior design aesthetics + very overplayed “street” style",,,,,https://twitter.com/diaspora_red/status/1207819202490322944 ,,,,,
1204951422527246342,MagisterWoojKim,2019-12-12T02:29:40.000Z,"12/11/2019, 9:29:40 PM",Twitter Web App,1,0,0,0,en,reply,"@hasanminhaj @patriotact I posted the @hasanminhaj @patriotact video to encourage deeper dialogue on race and identity in a group of over 1.6 million people. Instead, they would rather avoid the topic and post boba memes.",,,,,,,,,,,
1203529184196222977,andrewmon,2019-12-08T04:18:12.000Z,"12/7/2019, 11:18:12 PM",Twitter Web App,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/E5qJ2CLcXU via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1203185661252997121,CK2Benchmarks,2019-12-07T05:33:10.000Z,"12/7/2019, 12:33:10 AM",Twitter Web App,1,0,2,0,en,reply,"@Tom_Fowdy @DanielDumbrill @steelmuslim An Asian in the west who identifies as liberal and uses their political leaning as a veneer to pretend to be white or get closer to whiteness. Their Asian identity is very shallow as displayed by the stereotype of ""liking boba tea,"" a stereotypical Asian trait.",,,,,,,,,,,
1202196540821049344,FParasecoli,2019-12-04T12:02:45.000Z,"12/4/2019, 7:02:45 AM",Buffer,3,0,0,0,en,tweet,How #BubbleTea Became a Complicated Symbol of Asian-American Identity https://t.co/nkAxfdglku Eater https://t.co/maxMT7FkFB,,,,,,https://buff.ly/36OrIas ,photo,https://pbs.twimg.com/media/EK8PYgmWoAAZFM3.jpg,,,
1201923018215362567,CAALMN,2019-12-03T17:55:52.000Z,"12/3/2019, 12:55:52 PM",Twitter for iPhone,2,1,0,0,en,tweet,"At the beginning of November, we had our first ever #AsianAmerican #Youth AdvocacyRetreat!

Becoming Organizers, Becoming Advocates (BOBA) is a safe space 2 come together 2 discover leadership &amp; identity! 

If you have any questions please contact Kay Moua, @ kay@caalmn.org https://t.co/8HlDXJWBnm",,US,"St Paul, MN",44.9415155,-93.1056485,,photo,https://pbs.twimg.com/media/EK4WnGNW4AEPe4r.jpg,,,
1201915540190695424,twotone,2019-12-03T17:26:09.000Z,"12/3/2019, 12:26:09 PM",Twitter Web Client,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/zxsdUjFfDk via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1201603466306699264,coloredpalate,2019-12-02T20:46:05.000Z,"12/2/2019, 3:46:05 PM",Twitter for iPhone,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity - Eater https://t.co/nKvhrDsjoF,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1201255656495431681,WallersteinVHS,2019-12-01T21:44:01.000Z,"12/1/2019, 4:44:01 PM",Twitter Web Client,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity #APHuG #articleassignment #identity https://t.co/XQrFQjPwvv via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1197721011237662720,kwanapparent,2019-11-22T03:38:36.000Z,"11/21/2019, 10:38:36 PM",TweetDeck,1,0,0,0,en,reply,"@nhannahjones The neoliberal mainstreaming of Asian American identity has led to ""intellectuals"" with assimilative antiblack platforms like Wesley Yang currying institutional White favor and it's deeply connected to the obsession w/ boba representation politics which I detest. We need a reset.",,,,,,,,,,,
1197042579218432000,ProleLumpen,2019-11-20T06:42:45.000Z,"11/20/2019, 1:42:45 AM",Twitter Web App,2,0,0,0,en,reply,@SirKelvinTan thus u get all these Boba idiots whose sense of place in society is based on social status and identity.,,,,,,,,,,,
1196555969578192896,madmaxx64,2019-11-18T22:29:08.000Z,"11/18/2019, 5:29:08 PM",Twitter Web Client,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/qAH5rjx9aF via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1196554739699322880,LiuYongfu6,2019-11-18T22:24:15.000Z,"11/18/2019, 5:24:15 PM",Twitter for Android,0,0,0,0,en,tweet,"Boba, which means Boob, is a fitting symbol for Asians who are no different than the Westerners that surround them. In order to feel Asian, they must continually buy and consume identity in the form of drink, injecting themselves with silcone shots of plastic Asian-ness.",,,,,,,,,,,
1196493325471305729,SharonAnneKean,2019-11-18T18:20:13.000Z,"11/18/2019, 1:20:13 PM",Twitter Web Client,0,0,0,0,en,tweet,Long read: How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/vOphXYpZ8Y via @Eater,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1196111798723850241,maplestorybf,2019-11-17T17:04:10.000Z,"11/17/2019, 12:04:10 PM",Twitter Web App,0,0,0,0,en,tweet,"What an amazing article. 

How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/fWX3mq1WSB",,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
1196024460521943040,appetizer_tours,2019-11-17T11:17:07.000Z,"11/17/2019, 6:17:07 AM",IFTTT,0,0,0,0,en,tweet,"RT Eater "".jennygzhang on bubble tea as a complicated symbol of Asian-American identity https://t.co/dV8nSfGQ0k""",,,,,,https://bit.ly/2NVFzDB ,,,,,
1196020166812934144,Eater,2019-11-17T11:00:03.000Z,"11/17/2019, 6:00:03 AM",Sprout Social,1,0,0,0,en,tweet,.@jennygzhang on bubble tea as a complicated symbol of Asian-American identity https://t.co/KvLsJ0sP9V,,,,,,https://bit.ly/2NVFzDB ,,,,,
1195932328809435138,PghLesbian24,2019-11-17T05:11:01.000Z,"11/17/2019, 12:11:01 AM",Buffer,0,0,0,0,en,tweet,How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/5ykPEs42TN,,,,,,http://bit.ly/32NIIe0 ,,,,,
1195872378477133826,leftishark_,2019-11-17T01:12:47.000Z,"11/16/2019, 8:12:47 PM",Twitter Web App,5,1,1,0,en,tweet,"on boba culture, asian american youth identity, and empty politics of representation and commodification 

https://t.co/g2RZzQi19E",,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?fbclid=IwAR0bZqOhJ2OteK6X-bKZjjrggl7eiRFXdBKCRgsUfudaMwgAdC68hS24jW4 ,,,,,
1195178636518862848,rzhongnotes,2019-11-15T03:16:06.000Z,"11/14/2019, 10:16:06 PM",Twitter for Android,43,7,1,1,en,reply,To clarify boba Asians are not Asians that drink boba but people that build an entire diaspora identity off superficial consumption habits only,,,,,,,,,,,
1195144517613228032,AmazonHelp,2019-11-15T01:00:32.000Z,"11/14/2019, 8:00:32 PM",Sprinklr,0,0,0,0,en,reply,"@Boba_BlackSheep Oh no! We're sorry for the inconvenience. Can you please let us know if this tends to occur with a specific carrier? If you're unsure, that information can be found here: https://t.co/Y5jpI9gRhE. Please keep us posted. We're here to help​! ^CI",,,,,,https://www.amazon.com/ap/signin?_encoding=UTF8&accountStatusPolicy=P1&openid.assoc_handle=usflex&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.mode=checkid_setup&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0&openid.ns.pape=http%3A%2F%2Fspecs.openid.net%2Fextensions%2Fpape%2F1.0&openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fgp%2Fcss%2Forder-history%3Fie%3DUTF8%26ref_%3Doh_surl_yo&pageId=webcs-yourorder&showRmrMe=1 ,,,,,
1195069191411421186,coldteamedia,2019-11-14T20:01:13.000Z,"11/14/2019, 3:01:13 PM",Buffer,0,0,0,0,en,tweet,"On Thursdays, we drink boba. Boba/bbt, whatever you call it, has become a symbol of Asian-American identity. Places like @bopomofocafe reflect how we use bbt as a symbol of community gathering. An interesting article in @Eater!
https://t.co/c8IRIa7uUq",,,,,,https://buff.ly/36OrIas ,,,,,
1194987833641054208,SheShrugged,2019-11-14T14:37:55.000Z,"11/14/2019, 9:37:55 AM",Twitter Web App,0,0,0,0,en,tweet,"How Bubble Tea Became a Complicated Symbol of Asian-American Identity https://t.co/4ZNmBoTre1 via @Eater 
#ThursdayMotivation #mymymy
#humans",,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora?utm_campaign=eater&utm_content=entry&utm_medium=social&utm_source=twitter ,,,,,
1194972751972335616,ErinORiordan,2019-11-14T13:38:00.000Z,"11/14/2019, 8:38:00 AM",TweetDeck,0,0,0,0,en,tweet,How Bubble #Tea Became a Complicated Symbol of Asian-American Identity https://t.co/qkCbiyfP7f via @Eater #bubbletea #boba,,,,,,https://www.eater.com/2019/11/5/20942192/bubble-tea-boba-asian-american-diaspora ,,,,,
